index,Core Density,CC AB,F1,Self Activation Status,Impurity
100_With Self Activation_Network_0,100,-0.9665583622113576,0.7539433333333334,With Self Activation,0.0
100_With Self Activation_Network_0,100,-0.9423565555859014,0.6783033333333333,With Self Activation,20.0
100_With Self Activation_Network_1,100,-0.9179826982694153,0.4932666666666666,With Self Activation,20.0
100_With Self Activation_Network_2,100,-0.9982371581500932,0.89291,With Self Activation,20.0
100_With Self Activation_Network_3,100,-0.9114321272900678,0.7149866666666667,With Self Activation,20.0
100_With Self Activation_Network_4,100,-1.0,0.9447733333333332,With Self Activation,20.0
100_With Self Activation_Network_5,100,-0.9982989343121886,0.8831566666666667,With Self Activation,20.0
100_With Self Activation_Network_6,100,-0.9416436241432014,0.4444399999999999,With Self Activation,20.0
100_With Self Activation_Network_7,100,-0.990693099141308,0.7877866666666666,With Self Activation,20.0
100_With Self Activation_Network_8,100,-0.9868899164521664,0.7369599999999998,With Self Activation,20.0
100_With Self Activation_Network_9,100,-0.9982844006654468,0.8544633333333334,With Self Activation,20.0
100_With Self Activation_Network_10,100,-0.8959951193400275,0.4459466666666666,With Self Activation,20.0
100_With Self Activation_Network_11,100,-0.9956178828351168,0.8667099999999999,With Self Activation,20.0
100_With Self Activation_Network_12,100,-0.9718667929365664,0.6884033333333333,With Self Activation,20.0
100_With Self Activation_Network_13,100,-0.9294437112460932,0.71697,With Self Activation,20.0
100_With Self Activation_Network_14,100,-0.9960168885681634,0.89803,With Self Activation,20.0
100_With Self Activation_Network_15,100,-1.0,0.8124166666666667,With Self Activation,20.0
100_With Self Activation_Network_16,100,-0.906165140946664,0.5335766666666666,With Self Activation,20.0
100_With Self Activation_Network_17,100,-0.837811324032787,0.3913433333333332,With Self Activation,20.0
100_With Self Activation_Network_18,100,-0.926989647815338,0.6546799999999999,With Self Activation,20.0
100_With Self Activation_Network_19,100,-0.9999909862037456,0.97843,With Self Activation,20.0
100_With Self Activation_Network_20,100,-0.9111573452381424,0.53897,With Self Activation,20.0
100_With Self Activation_Network_21,100,-0.9865489857112258,0.7754566666666667,With Self Activation,20.0
100_With Self Activation_Network_22,100,-0.900935019033453,0.5732099999999999,With Self Activation,20.0
100_With Self Activation_Network_23,100,-0.9728718812178432,0.84189,With Self Activation,20.0
100_With Self Activation_Network_24,100,-0.8457809555539049,0.4443099999999998,With Self Activation,20.0
100_With Self Activation_Network_25,100,-0.9048663171881718,0.6031466666666666,With Self Activation,20.0
100_With Self Activation_Network_26,100,-0.994651014179738,0.80107,With Self Activation,20.0
100_With Self Activation_Network_27,100,-0.9616084917673208,0.7231066666666666,With Self Activation,20.0
100_With Self Activation_Network_28,100,-0.900744315634696,0.5287333333333333,With Self Activation,20.0
100_With Self Activation_Network_29,100,-0.9974868739007736,0.4612633333333332,With Self Activation,20.0
100_With Self Activation_Network_30,100,-0.999985619744998,0.8924866666666667,With Self Activation,20.0
100_With Self Activation_Network_31,100,-0.9876156331264658,0.8058966666666667,With Self Activation,20.0
100_With Self Activation_Network_32,100,-0.9564974978585165,0.7613999999999999,With Self Activation,20.0
100_With Self Activation_Network_33,100,-0.9985719824432848,0.8480500000000001,With Self Activation,20.0
100_With Self Activation_Network_34,100,-0.9979987548710048,0.8562166666666666,With Self Activation,20.0
100_With Self Activation_Network_35,100,-0.99864437684133,0.90844,With Self Activation,20.0
100_With Self Activation_Network_36,100,-0.9960131544764746,0.8096866666666667,With Self Activation,20.0
100_With Self Activation_Network_37,100,-0.9996652973745828,0.9390066666666664,With Self Activation,20.0
100_With Self Activation_Network_38,100,-0.917084807452048,0.5155066666666666,With Self Activation,20.0
100_With Self Activation_Network_39,100,-0.9922647176338428,0.8174366666666666,With Self Activation,20.0
100_With Self Activation_Network_40,100,-0.999885445276446,0.9498,With Self Activation,20.0
100_With Self Activation_Network_41,100,-0.9181798696305352,0.5417933333333333,With Self Activation,20.0
100_With Self Activation_Network_42,100,-0.9999573486593843,0.9720166666666664,With Self Activation,20.0
100_With Self Activation_Network_43,100,-0.8912704015390671,0.58324,With Self Activation,20.0
100_With Self Activation_Network_44,100,-1.0,1.0,With Self Activation,20.0
100_With Self Activation_Network_45,100,-0.9349508359654588,0.4736699999999999,With Self Activation,20.0
100_With Self Activation_Network_46,100,-0.9726550569619136,0.8799066666666666,With Self Activation,20.0
100_With Self Activation_Network_47,100,-0.9807655942966436,0.6759799999999998,With Self Activation,20.0
100_With Self Activation_Network_48,100,-0.9344094069013832,0.7658566666666666,With Self Activation,20.0
100_With Self Activation_Network_49,100,-0.9898651167518596,0.8855533333333333,With Self Activation,20.0
100_With Self Activation_Network_50,100,-0.9153148429071162,0.57765,With Self Activation,20.0
100_With Self Activation_Network_51,100,-0.9999594487621136,0.93058,With Self Activation,20.0
100_With Self Activation_Network_52,100,-0.9994050104571112,0.9318533333333332,With Self Activation,20.0
100_With Self Activation_Network_53,100,-0.95016214823032,0.6734533333333335,With Self Activation,20.0
100_With Self Activation_Network_54,100,-0.9057014503563916,0.5524266666666666,With Self Activation,20.0
100_With Self Activation_Network_55,100,-0.9275266994890224,0.6473966666666666,With Self Activation,20.0
100_With Self Activation_Network_56,100,-0.9421722639077924,0.6286966666666667,With Self Activation,20.0
100_With Self Activation_Network_57,100,-0.9830687908045812,0.86992,With Self Activation,20.0
100_With Self Activation_Network_58,100,-0.9410795289463374,0.7581899999999999,With Self Activation,20.0
100_With Self Activation_Network_59,100,-0.924559552801326,0.67309,With Self Activation,20.0
100_With Self Activation_Network_60,100,-0.903015311697382,0.41303,With Self Activation,20.0
100_With Self Activation_Network_61,100,-0.9893764288712072,0.7906299999999999,With Self Activation,20.0
100_With Self Activation_Network_62,100,-0.997526647801811,0.8399699999999999,With Self Activation,20.0
100_With Self Activation_Network_63,100,-0.9223936271491144,0.7118833333333332,With Self Activation,20.0
100_With Self Activation_Network_64,100,-0.9870893705798224,0.81854,With Self Activation,20.0
100_With Self Activation_Network_65,100,-0.9492383218357502,0.6247499999999999,With Self Activation,20.0
100_With Self Activation_Network_66,100,-0.9986937124051776,0.8641166666666666,With Self Activation,20.0
100_With Self Activation_Network_67,100,-0.9850700371655372,0.86615,With Self Activation,20.0
100_With Self Activation_Network_68,100,-0.9999662508201193,0.97039,With Self Activation,20.0
100_With Self Activation_Network_69,100,-0.9369740814200622,0.7509399999999999,With Self Activation,20.0
100_With Self Activation_Network_70,100,-0.9136945425073472,0.7090433333333332,With Self Activation,20.0
100_With Self Activation_Network_71,100,-0.9987630909180544,0.8467499999999999,With Self Activation,20.0
100_With Self Activation_Network_72,100,-0.9990682410911258,0.8916433333333333,With Self Activation,20.0
100_With Self Activation_Network_73,100,-0.8891069353462719,0.0,With Self Activation,20.0
100_With Self Activation_Network_74,100,-0.9115669175103032,0.3773899999999999,With Self Activation,20.0
100_With Self Activation_Network_75,100,-0.9171659589958578,0.8009566666666668,With Self Activation,20.0
100_With Self Activation_Network_76,100,-0.9994508746442762,0.90993,With Self Activation,20.0
100_With Self Activation_Network_77,100,-0.9593223161059083,0.8488366666666667,With Self Activation,20.0
100_With Self Activation_Network_78,100,-0.956615100635362,0.6533666666666667,With Self Activation,20.0
100_With Self Activation_Network_79,100,-0.9094784020469469,0.3568466666666667,With Self Activation,20.0
100_With Self Activation_Network_80,100,-0.884273931433768,0.5194666666666666,With Self Activation,20.0
100_With Self Activation_Network_81,100,-0.8959414076202662,0.5906866666666667,With Self Activation,20.0
100_With Self Activation_Network_82,100,-1.0,0.8572666666666665,With Self Activation,20.0
100_With Self Activation_Network_83,100,-0.9600034844361812,0.8423766666666666,With Self Activation,20.0
100_With Self Activation_Network_84,100,-1.0,1.0,With Self Activation,20.0
100_With Self Activation_Network_85,100,-0.998168363033157,0.8866033333333332,With Self Activation,20.0
100_With Self Activation_Network_86,100,-0.9392193697605802,0.7224266666666666,With Self Activation,20.0
100_With Self Activation_Network_87,100,-0.906738041774243,0.5160799999999999,With Self Activation,20.0
100_With Self Activation_Network_88,100,-0.9073850416777886,0.0,With Self Activation,20.0
100_With Self Activation_Network_89,100,-0.980679259784576,0.8285333333333333,With Self Activation,20.0
100_With Self Activation_Network_90,100,-0.9466573978901685,0.6866399999999999,With Self Activation,20.0
100_With Self Activation_Network_91,100,-0.9995271576311046,0.8914666666666666,With Self Activation,20.0
100_With Self Activation_Network_92,100,-0.9597944283298742,0.7488400000000001,With Self Activation,20.0
100_With Self Activation_Network_93,100,-0.9295499648979908,0.6047633333333333,With Self Activation,20.0
100_With Self Activation_Network_94,100,-0.9186443401436584,0.5182633333333332,With Self Activation,20.0
100_With Self Activation_Network_95,100,-0.9475191249307304,0.5034133333333333,With Self Activation,20.0
100_With Self Activation_Network_96,100,-0.9999289299255386,0.9149366666666666,With Self Activation,20.0
100_With Self Activation_Network_97,100,-0.9243355142356148,0.6964599999999999,With Self Activation,20.0
100_With Self Activation_Network_98,100,-0.999678092012256,0.92051,With Self Activation,20.0
100_With Self Activation_Network_99,100,-0.9977172184888484,0.8901733333333333,With Self Activation,20.0
100_With Self Activation_Network_0,100,-0.7391353581576868,0.0,With Self Activation,40.0
100_With Self Activation_Network_1,100,-0.0615595035000964,1.0000000000000004e-05,With Self Activation,40.0
100_With Self Activation_Network_2,100,0.9659947934563043,0.0001433333333333,With Self Activation,40.0
100_With Self Activation_Network_3,100,-0.6538753224417074,0.0,With Self Activation,40.0
100_With Self Activation_Network_4,100,-0.4462706635862001,0.0,With Self Activation,40.0
100_With Self Activation_Network_5,100,-0.648619509009649,0.0,With Self Activation,40.0
100_With Self Activation_Network_6,100,-0.1097284972302928,0.0,With Self Activation,40.0
100_With Self Activation_Network_7,100,-0.9219338607030092,0.0,With Self Activation,40.0
100_With Self Activation_Network_8,100,-0.8427658223894722,0.0,With Self Activation,40.0
100_With Self Activation_Network_9,100,-0.2708641314527092,0.0,With Self Activation,40.0
100_With Self Activation_Network_10,100,-0.3364058179082867,0.0,With Self Activation,40.0
100_With Self Activation_Network_11,100,-0.9958705062614658,0.0,With Self Activation,40.0
100_With Self Activation_Network_12,100,-0.6074839288456317,3.0000000000000004e-05,With Self Activation,40.0
100_With Self Activation_Network_13,100,-0.8625552417240607,0.0,With Self Activation,40.0
100_With Self Activation_Network_14,100,-0.7488527929636424,0.0,With Self Activation,40.0
100_With Self Activation_Network_15,100,-0.4397755835668687,0.0,With Self Activation,40.0
100_With Self Activation_Network_16,100,-0.784784550169208,0.0,With Self Activation,40.0
100_With Self Activation_Network_17,100,-0.8956296043786207,3.3333333333333337e-06,With Self Activation,40.0
100_With Self Activation_Network_18,100,-0.8207015115290134,0.0279833333333332,With Self Activation,40.0
100_With Self Activation_Network_19,100,-1.0,0.0,With Self Activation,40.0
100_With Self Activation_Network_20,100,-0.903212746333985,0.6555366666666667,With Self Activation,40.0
100_With Self Activation_Network_21,100,-1.0,0.0,With Self Activation,40.0
100_With Self Activation_Network_22,100,-0.0303304620133489,0.0,With Self Activation,40.0
100_With Self Activation_Network_23,100,-0.9145477927471024,0.0,With Self Activation,40.0
100_With Self Activation_Network_24,100,-0.9973712232928468,0.0001433333333333,With Self Activation,40.0
100_With Self Activation_Network_25,100,0.4411088770884136,0.0,With Self Activation,40.0
100_With Self Activation_Network_26,100,-0.905881846668568,9.333333333333334e-05,With Self Activation,40.0
100_With Self Activation_Network_27,100,-0.3070671924644461,0.0242133333333331,With Self Activation,40.0
100_With Self Activation_Network_28,100,-0.8761369631868265,0.3007333333333333,With Self Activation,40.0
100_With Self Activation_Network_29,100,0.9986250529293884,7.999999999999999e-05,With Self Activation,40.0
100_With Self Activation_Network_30,100,-0.0345780603526743,0.0,With Self Activation,40.0
100_With Self Activation_Network_31,100,-0.9207090116413204,0.0,With Self Activation,40.0
100_With Self Activation_Network_32,100,0.0149395457034494,0.0,With Self Activation,40.0
100_With Self Activation_Network_33,100,-0.7553892307350842,0.2163299999999999,With Self Activation,40.0
100_With Self Activation_Network_34,100,-0.4598755590417114,0.0,With Self Activation,40.0
100_With Self Activation_Network_35,100,-0.6229953650208516,0.0,With Self Activation,40.0
100_With Self Activation_Network_36,100,-0.966397550344097,0.0,With Self Activation,40.0
100_With Self Activation_Network_37,100,-0.602787163918263,0.0,With Self Activation,40.0
100_With Self Activation_Network_38,100,-0.617955536955693,0.0,With Self Activation,40.0
100_With Self Activation_Network_39,100,-0.7773274881129026,0.0,With Self Activation,40.0
100_With Self Activation_Network_40,100,-0.998549220429055,3.3333333333333335e-05,With Self Activation,40.0
100_With Self Activation_Network_41,100,-0.8937378131637906,0.0702933333333332,With Self Activation,40.0
100_With Self Activation_Network_42,100,-0.563005076869594,0.0,With Self Activation,40.0
100_With Self Activation_Network_43,100,0.8143770392710599,0.0020066666666664,With Self Activation,40.0
100_With Self Activation_Network_44,100,-0.2992833994819187,0.0,With Self Activation,40.0
100_With Self Activation_Network_45,100,-0.2971100381472255,0.0162966666666665,With Self Activation,40.0
100_With Self Activation_Network_46,100,-0.4680769206987301,0.0335666666666666,With Self Activation,40.0
100_With Self Activation_Network_47,100,0.1289932390343892,0.0,With Self Activation,40.0
100_With Self Activation_Network_48,100,-0.9965755588497596,7.000000000000001e-05,With Self Activation,40.0
100_With Self Activation_Network_49,100,-0.4736091774339737,0.16338,With Self Activation,40.0
100_With Self Activation_Network_50,100,0.8184220881223193,0.0,With Self Activation,40.0
100_With Self Activation_Network_51,100,-0.8504282475752668,0.0,With Self Activation,40.0
100_With Self Activation_Network_52,100,-0.8935354653072266,0.0,With Self Activation,40.0
100_With Self Activation_Network_53,100,-0.3086313818494057,0.0,With Self Activation,40.0
100_With Self Activation_Network_54,100,-0.7274903917380595,0.0019199999999999,With Self Activation,40.0
100_With Self Activation_Network_55,100,-0.7612282811736246,0.0627999999999999,With Self Activation,40.0
100_With Self Activation_Network_56,100,-0.2901676865985687,0.0007199999999999,With Self Activation,40.0
100_With Self Activation_Network_57,100,-0.7117916339362486,0.0,With Self Activation,40.0
100_With Self Activation_Network_58,100,-0.7039346752327439,0.0,With Self Activation,40.0
100_With Self Activation_Network_59,100,-0.741375869311069,0.0,With Self Activation,40.0
100_With Self Activation_Network_60,100,-0.4737733217421747,0.0,With Self Activation,40.0
100_With Self Activation_Network_61,100,-0.5214365375760722,0.0,With Self Activation,40.0
100_With Self Activation_Network_62,100,-0.617299878253708,0.0,With Self Activation,40.0
100_With Self Activation_Network_63,100,-0.709875105747256,0.0,With Self Activation,40.0
100_With Self Activation_Network_64,100,0.7605418555771866,0.0002666666666666,With Self Activation,40.0
100_With Self Activation_Network_65,100,-0.464623544580331,0.0,With Self Activation,40.0
100_With Self Activation_Network_66,100,-0.9329735390590636,0.0,With Self Activation,40.0
100_With Self Activation_Network_67,100,-0.2776584332204364,0.0,With Self Activation,40.0
100_With Self Activation_Network_68,100,-0.5564162114405968,0.0,With Self Activation,40.0
100_With Self Activation_Network_69,100,-0.9935300300695438,0.0003699999999999,With Self Activation,40.0
100_With Self Activation_Network_70,100,-0.6042040986472648,0.0,With Self Activation,40.0
100_With Self Activation_Network_71,100,-0.8325485446888286,0.0,With Self Activation,40.0
100_With Self Activation_Network_72,100,-0.6834324599769303,0.0030033333333332,With Self Activation,40.0
100_With Self Activation_Network_73,100,-0.8172748155306839,0.0,With Self Activation,40.0
100_With Self Activation_Network_74,100,-0.8754062805890612,0.0,With Self Activation,40.0
100_With Self Activation_Network_75,100,0.3243318769701727,0.0,With Self Activation,40.0
100_With Self Activation_Network_76,100,-0.2575196645475598,0.0,With Self Activation,40.0
100_With Self Activation_Network_77,100,0.012661474902452,3.3333333333333337e-06,With Self Activation,40.0
100_With Self Activation_Network_78,100,-0.7363844356280292,0.0098433333333333,With Self Activation,40.0
100_With Self Activation_Network_79,100,-0.8305665883891638,0.0,With Self Activation,40.0
100_With Self Activation_Network_80,100,-0.3457937249702743,0.0,With Self Activation,40.0
100_With Self Activation_Network_81,100,-0.905245861680559,0.04827,With Self Activation,40.0
100_With Self Activation_Network_82,100,0.3662252350560883,0.0,With Self Activation,40.0
100_With Self Activation_Network_83,100,-0.9258529713052288,0.0001933333333332,With Self Activation,40.0
100_With Self Activation_Network_84,100,-0.5821243988878203,3.3333333333333337e-06,With Self Activation,40.0
100_With Self Activation_Network_85,100,-0.7435824372446038,0.2663133333333332,With Self Activation,40.0
100_With Self Activation_Network_86,100,-0.4641662222070086,0.0,With Self Activation,40.0
100_With Self Activation_Network_87,100,-0.8512677139929494,3.666666666666667e-05,With Self Activation,40.0
100_With Self Activation_Network_88,100,-0.7195397967282015,0.0,With Self Activation,40.0
100_With Self Activation_Network_89,100,-0.8410093513768587,0.0,With Self Activation,40.0
100_With Self Activation_Network_90,100,-0.2491104902151889,0.0097699999999999,With Self Activation,40.0
100_With Self Activation_Network_91,100,-0.3852519350820284,0.0,With Self Activation,40.0
100_With Self Activation_Network_92,100,-0.5362290520240274,0.0,With Self Activation,40.0
100_With Self Activation_Network_93,100,-0.7249891597710931,0.1232299999999999,With Self Activation,40.0
100_With Self Activation_Network_94,100,-0.3382922691215578,0.0744899999999999,With Self Activation,40.0
100_With Self Activation_Network_95,100,-0.7834640360173902,0.0,With Self Activation,40.0
100_With Self Activation_Network_96,100,-0.3125917844788838,0.0220666666666666,With Self Activation,40.0
100_With Self Activation_Network_97,100,-1.0,0.0,With Self Activation,40.0
100_With Self Activation_Network_98,100,-0.5884873125138631,0.0,With Self Activation,40.0
100_With Self Activation_Network_99,100,-0.6177855241194833,0.0137666666666666,With Self Activation,40.0
100_With Self Activation_Network_0,100,-0.9815300300216216,0.0,With Self Activation,60.0
100_With Self Activation_Network_1,100,1.0,0.0,With Self Activation,60.0
100_With Self Activation_Network_2,100,-0.5576181265542186,0.0,With Self Activation,60.0
100_With Self Activation_Network_3,100,0.1324804877606513,0.0,With Self Activation,60.0
100_With Self Activation_Network_4,100,0.0483156651486148,0.0,With Self Activation,60.0
100_With Self Activation_Network_5,100,0.4308389350359012,0.0,With Self Activation,60.0
100_With Self Activation_Network_6,100,0.8260580337451803,0.0,With Self Activation,60.0
100_With Self Activation_Network_7,100,-0.6224912756210822,0.0,With Self Activation,60.0
100_With Self Activation_Network_8,100,-0.594434811547409,0.0,With Self Activation,60.0
100_With Self Activation_Network_9,100,1.0,0.0,With Self Activation,60.0
100_With Self Activation_Network_10,100,0.2695110109747159,0.0,With Self Activation,60.0
100_With Self Activation_Network_11,100,0.998753543705028,0.0,With Self Activation,60.0
100_With Self Activation_Network_12,100,-0.9359420416431024,0.0,With Self Activation,60.0
100_With Self Activation_Network_13,100,0.5997626024721057,0.0,With Self Activation,60.0
100_With Self Activation_Network_14,100,-0.6458558524263881,0.0,With Self Activation,60.0
100_With Self Activation_Network_15,100,0.4710189553735548,1e-05,With Self Activation,60.0
100_With Self Activation_Network_16,100,0.9335476885671816,0.0,With Self Activation,60.0
100_With Self Activation_Network_17,100,0.5787241837545166,0.0,With Self Activation,60.0
100_With Self Activation_Network_18,100,0.9722157316514451,0.0,With Self Activation,60.0
100_With Self Activation_Network_19,100,0.5683305021246967,0.0,With Self Activation,60.0
100_With Self Activation_Network_20,100,0.1068581545317454,0.0,With Self Activation,60.0
100_With Self Activation_Network_21,100,0.9970037725583925,0.0,With Self Activation,60.0
100_With Self Activation_Network_22,100,0.2897866372771273,0.0,With Self Activation,60.0
100_With Self Activation_Network_23,100,-0.2738760746654413,0.0,With Self Activation,60.0
100_With Self Activation_Network_24,100,-0.3003659607636263,0.0,With Self Activation,60.0
100_With Self Activation_Network_25,100,0.3831661331821334,0.0,With Self Activation,60.0
100_With Self Activation_Network_26,100,0.9999253633604992,0.0,With Self Activation,60.0
100_With Self Activation_Network_27,100,0.7030040780851274,0.0,With Self Activation,60.0
100_With Self Activation_Network_28,100,-0.1385554210629431,0.0,With Self Activation,60.0
100_With Self Activation_Network_29,100,0.0883732437718525,0.0,With Self Activation,60.0
100_With Self Activation_Network_30,100,1.0,0.0,With Self Activation,60.0
100_With Self Activation_Network_31,100,1.0,0.0,With Self Activation,60.0
100_With Self Activation_Network_32,100,0.6476234496461437,0.0,With Self Activation,60.0
100_With Self Activation_Network_33,100,0.1326867451569082,1.3333333333333337e-05,With Self Activation,60.0
100_With Self Activation_Network_34,100,-0.0877118249059628,0.0,With Self Activation,60.0
100_With Self Activation_Network_35,100,0.990671089478449,0.0,With Self Activation,60.0
100_With Self Activation_Network_36,100,0.9815282312956136,0.0,With Self Activation,60.0
100_With Self Activation_Network_37,100,0.4718367884935971,1.0000000000000004e-05,With Self Activation,60.0
100_With Self Activation_Network_38,100,-0.754973157181491,0.0,With Self Activation,60.0
100_With Self Activation_Network_39,100,0.9945489209010232,0.0,With Self Activation,60.0
100_With Self Activation_Network_40,100,-0.1049707074330271,0.0,With Self Activation,60.0
100_With Self Activation_Network_41,100,0.0579965565164299,0.0,With Self Activation,60.0
100_With Self Activation_Network_42,100,0.5366631227998611,0.0,With Self Activation,60.0
100_With Self Activation_Network_43,100,0.5549688169207965,0.0,With Self Activation,60.0
100_With Self Activation_Network_44,100,-0.3618094921847009,0.0,With Self Activation,60.0
100_With Self Activation_Network_45,100,-0.49154103647152,0.0,With Self Activation,60.0
100_With Self Activation_Network_46,100,-0.1049941468387153,0.0,With Self Activation,60.0
100_With Self Activation_Network_47,100,0.7885263784805185,0.0,With Self Activation,60.0
100_With Self Activation_Network_48,100,0.441269848560085,0.0,With Self Activation,60.0
100_With Self Activation_Network_49,100,0.7256088417767691,0.0,With Self Activation,60.0
100_With Self Activation_Network_50,100,0.5872594288286136,0.0,With Self Activation,60.0
100_With Self Activation_Network_51,100,0.9452845382505084,0.0,With Self Activation,60.0
100_With Self Activation_Network_52,100,0.4262625671222171,0.0,With Self Activation,60.0
100_With Self Activation_Network_53,100,0.4102177100981379,0.0,With Self Activation,60.0
100_With Self Activation_Network_54,100,-0.2387985157681885,0.0,With Self Activation,60.0
100_With Self Activation_Network_55,100,0.9475928621650044,0.0,With Self Activation,60.0
100_With Self Activation_Network_56,100,0.900171664502974,0.0,With Self Activation,60.0
100_With Self Activation_Network_57,100,0.0370916730039656,8.666666666666667e-05,With Self Activation,60.0
100_With Self Activation_Network_58,100,0.8648430210916156,0.0,With Self Activation,60.0
100_With Self Activation_Network_59,100,0.5204258016296355,0.0,With Self Activation,60.0
100_With Self Activation_Network_60,100,-0.2559726702858282,0.0,With Self Activation,60.0
100_With Self Activation_Network_61,100,-0.1830652842621742,0.0,With Self Activation,60.0
100_With Self Activation_Network_62,100,0.4679720215815668,0.0,With Self Activation,60.0
100_With Self Activation_Network_63,100,0.9546487463900052,0.0,With Self Activation,60.0
100_With Self Activation_Network_64,100,0.2917723829190542,0.0,With Self Activation,60.0
100_With Self Activation_Network_65,100,-0.5129640345218625,0.0,With Self Activation,60.0
100_With Self Activation_Network_66,100,0.1335511291482158,0.0,With Self Activation,60.0
100_With Self Activation_Network_67,100,0.8425309118674837,0.0,With Self Activation,60.0
100_With Self Activation_Network_68,100,-0.8078357119660593,0.0,With Self Activation,60.0
100_With Self Activation_Network_69,100,0.8438816040580293,0.0,With Self Activation,60.0
100_With Self Activation_Network_70,100,0.2191405356716984,0.0,With Self Activation,60.0
100_With Self Activation_Network_71,100,-1.0,0.0,With Self Activation,60.0
100_With Self Activation_Network_72,100,0.2232690817466203,0.0,With Self Activation,60.0
100_With Self Activation_Network_73,100,0.0862715229320123,0.0,With Self Activation,60.0
100_With Self Activation_Network_74,100,0.080001205005225,1.3333333333333337e-05,With Self Activation,60.0
100_With Self Activation_Network_75,100,1.0,0.0,With Self Activation,60.0
100_With Self Activation_Network_76,100,-0.7352607249343774,0.0,With Self Activation,60.0
100_With Self Activation_Network_77,100,1.0,0.0,With Self Activation,60.0
100_With Self Activation_Network_78,100,0.8961094190994374,0.0,With Self Activation,60.0
100_With Self Activation_Network_79,100,0.8506166527733939,0.0,With Self Activation,60.0
100_With Self Activation_Network_80,100,0.8107053476409438,0.0,With Self Activation,60.0
100_With Self Activation_Network_81,100,0.1805914544867512,4.000000000000001e-05,With Self Activation,60.0
100_With Self Activation_Network_82,100,1.0,0.0,With Self Activation,60.0
100_With Self Activation_Network_83,100,0.9248009170615912,0.0,With Self Activation,60.0
100_With Self Activation_Network_84,100,0.5269820927246068,0.0,With Self Activation,60.0
100_With Self Activation_Network_85,100,0.2491000300719269,0.0,With Self Activation,60.0
100_With Self Activation_Network_86,100,-0.9974587995563898,0.0,With Self Activation,60.0
100_With Self Activation_Network_87,100,0.5510401751770496,0.0,With Self Activation,60.0
100_With Self Activation_Network_88,100,0.839674513011422,0.0,With Self Activation,60.0
100_With Self Activation_Network_89,100,0.1923645637901174,0.0002633333333333,With Self Activation,60.0
100_With Self Activation_Network_90,100,0.9995199615780777,0.0,With Self Activation,60.0
100_With Self Activation_Network_91,100,0.8407196154243637,0.0,With Self Activation,60.0
100_With Self Activation_Network_92,100,-0.3228082328581106,0.0,With Self Activation,60.0
100_With Self Activation_Network_93,100,0.4121313505167643,0.0,With Self Activation,60.0
100_With Self Activation_Network_94,100,-0.0479186523078129,0.0,With Self Activation,60.0
100_With Self Activation_Network_95,100,0.7508116605487617,0.0,With Self Activation,60.0
100_With Self Activation_Network_96,100,0.5830889444091415,0.0,With Self Activation,60.0
100_With Self Activation_Network_97,100,-0.767847375396285,0.0,With Self Activation,60.0
100_With Self Activation_Network_98,100,1.0,0.0,With Self Activation,60.0
100_With Self Activation_Network_99,100,-0.9793983814836598,0.0,With Self Activation,60.0
100_With Self Activation_Network_0,100,0.983185243520126,0.0,With Self Activation,80.0
100_With Self Activation_Network_1,100,1.0,0.0,With Self Activation,80.0
100_With Self Activation_Network_2,100,0.6415436888486995,0.0,With Self Activation,80.0
100_With Self Activation_Network_3,100,1.0,0.0,With Self Activation,80.0
100_With Self Activation_Network_4,100,0.8956179005089275,0.0,With Self Activation,80.0
100_With Self Activation_Network_5,100,0.8593801972361234,0.0,With Self Activation,80.0
100_With Self Activation_Network_6,100,-0.0423413168237094,0.0,With Self Activation,80.0
100_With Self Activation_Network_7,100,1.0,0.0,With Self Activation,80.0
100_With Self Activation_Network_8,100,0.6447217250524102,0.0,With Self Activation,80.0
100_With Self Activation_Network_9,100,0.4120504667491936,0.0,With Self Activation,80.0
100_With Self Activation_Network_10,100,0.7314792998673033,0.0,With Self Activation,80.0
100_With Self Activation_Network_11,100,0.8944609877520132,0.0,With Self Activation,80.0
100_With Self Activation_Network_12,100,0.9168736957176143,0.0,With Self Activation,80.0
100_With Self Activation_Network_13,100,0.6774395074499555,0.0,With Self Activation,80.0
100_With Self Activation_Network_14,100,0.999995011874752,0.0,With Self Activation,80.0
100_With Self Activation_Network_15,100,0.9431096655250092,0.0,With Self Activation,80.0
100_With Self Activation_Network_16,100,0.9955008066021106,0.0,With Self Activation,80.0
100_With Self Activation_Network_17,100,1.0,0.0,With Self Activation,80.0
100_With Self Activation_Network_18,100,1.0,0.0,With Self Activation,80.0
100_With Self Activation_Network_19,100,1.0,0.0,With Self Activation,80.0
100_With Self Activation_Network_20,100,-0.2575453939693224,0.0,With Self Activation,80.0
100_With Self Activation_Network_21,100,1.0,0.0,With Self Activation,80.0
100_With Self Activation_Network_22,100,1.0,0.0,With Self Activation,80.0
100_With Self Activation_Network_23,100,1.0,0.0,With Self Activation,80.0
100_With Self Activation_Network_24,100,-0.099830098458744,0.0,With Self Activation,80.0
100_With Self Activation_Network_25,100,1.0,0.0,With Self Activation,80.0
100_With Self Activation_Network_26,100,0.9971541538801753,0.0,With Self Activation,80.0
100_With Self Activation_Network_27,100,1.0,0.0,With Self Activation,80.0
100_With Self Activation_Network_28,100,0.9646279703458523,0.0,With Self Activation,80.0
100_With Self Activation_Network_29,100,0.7054029311822403,0.0,With Self Activation,80.0
100_With Self Activation_Network_30,100,0.4022659430038925,0.0,With Self Activation,80.0
